PassengerFirstName;PassengerSecondName;PassengerLastName;PassengerSex;PassengerBirthDate;PassengerDocument;BookingCode;TicketNumber;Baggage;FlightDate;FlightTime;FlightNumber;CodeShare;Destination
ROBERT;A.;SHCHERBAKOV;Male;12/30/1986;3 563 869 534;Not presented;9,11038E+15;Delayed;10.06.2017;6:25;SU1230;Own;Ufa
IRINA;EDUARDOVNA;STARIKOVA;Female;11.12.1989;2 107 017 878;Not presented;6,3392E+15;None;05.06.2017;0:00;SU1562;Own;Irkutsk
LEV;AIDAROVICH;ERMAKOV;Male;10/16/1992;3 583 561 900;WTWWOG;3,83392E+15;Transit;05.06.2017;0:00;SU1562;Own;Irkutsk
PLATON;GORDEEVICH;SEMENOV;Male;10.03.1993;7 014 940 589;Not presented;Not presented;Delayed;05.06.2017;0:00;SU1562;Own;Irkutsk
RODION;B.;LITVINOV;Male;04/30/2000;7 897 767 601;JRYTGV;7,24986E+15;None;13.04.2017;5:55;SU1425;Own;Moscow
IRINA;VALEREVNA;SHILOVA;Female;11/25/1985;5 366 625 249;Not presented;3,44868E+15;Registered;30.12.2017;22:05;SU1416;Own;Yekaterinburg
MAIIA;ROSTISLAVOVNA;GULIAEVA;Female;02.03.1980;217 734 139;Not presented;6,06693E+15;None;14.02.2017;19:55;SU1433;Own;Moscow
OKSANA;M.;LITVINOVA;Female;01.01.1981;391 111 124;HGBZMV;Not presented;None;14.02.2017;19:55;SU1433;Own;Moscow
NADEZHDA;A.;CHERKASOVA;Female;08.03.1988;3 384 391 608;DZEEWL;Not presented;None;14.02.2017;19:55;SU1433;Own;Moscow
ELVIRA;E.;MARKOVA;Female;07.05.1992;8 598 318 750;Not presented;Not presented;None;14.02.2017;19:55;SU1433;Own;Moscow
DARINA;E.;SOFRONOVA;Female;05/31/1974;7 032 696 420;Not presented;3,14836E+15;Transit;14.02.2017;19:55;SU1433;Own;Moscow
SABINA;N.;DOBRYNINA;Female;11/15/1998;8 440 060 879;DZETUX;Not presented;Transit;14.02.2017;19:55;SU1433;Own;Moscow
RADMIR;IVANOVICH;GOLUBEV;Male;04/28/1992;6 247 388 373;Not presented;8,61438E+15;Transit;14.02.2017;19:55;SU1433;Own;Moscow
NIKA;G.;KARASEVA;Female;09.03.1971;2 727 811 387;Not presented;Not presented;Registered;14.02.2017;19:55;SU1433;Own;Moscow
AMALIIA;STEPANOVNA;KOLOSOVA;Female;04/28/1979;5 808 961 166;HJIIFK;3,38331E+15;Transit;12.07.2017;6:40;SU1434;Own;Magnitogorsk
KAROLINA;ALBERTOVNA;USHAKOVA;Female;11/27/1972;3 421 757 509;GROSSV;1,02488E+15;None;12.07.2017;6:40;SU1434;Own;Magnitogorsk
MARIIA;S.;LOPATINA;Female;10.07.1991;8 649 144 347;CXIVQF;Not presented;Registered;29.11.2017;17:40;SU1253;Own;Moscow
TIMOFEI;NIKOLAEVICH;SHMELEV;Male;07.06.1974;6 744 247 181;Not presented;3,81238E+15;Transit;07.04.2017;6:40;SU1383;Own;Moscow
NIKITA;RADMIROVICH;SALNIKOV;Male;07/15/1998;9 894 635 886;Not presented;Not presented;None;12.03.2017;15:30;SU1419;Own;Moscow
MIKHAIL;MATVEICH;SAZONOV;Male;03/13/1970;595 236 498;Not presented;Not presented;None;12.03.2017;15:30;SU1419;Own;Moscow
VASILINA;A.;EREMEEVA;Female;05/22/2000;9 465 258 491;VRRJPA;2,87002E+15;Transit;28.07.2017;9:25;SU1432;Own;Barnaul
IANA;NIKOLAEVNA;GORELOVA;Female;09.06.1986;9 459 055 401;Not presented;9,36914E+15;Transit;01.04.2017;7:30;SU1254;Own;Nizhnekamsk
AMINA;ALEKSANDROVNA;TOLKACHEVA;Female;03/30/1995;8 596 514 191;Not presented;1,60726E+15;None;05.05.2017;1:55;SU1165;Own;Moscow
ELINA;GLEBOVNA;ZELENINA;Female;02/22/1984;4 966 415 717;Not presented;Not presented;Transit;05.05.2017;1:55;SU1165;Own;Moscow
NIKOLAI;VLADIMIROVICH;BORODIN;Male;08.12.1989;5 726 713 908;UCVVPR;5,41601E+15;None;05.05.2017;1:55;SU1165;Own;Moscow
SVIATOSLAV;TIMUROVICH;GORDEEV;Male;06/23/1974;7 685 350 506;JQBAIT;Not presented;Delayed;29.07.2017;13:15;SU1435;Own;Moscow
ESENIIA;VIACHESLAVOVNA;ROZANOVA;Female;03/28/2000;7 644 108 685;PEWGEO;Not presented;Delayed;19.01.2017;16:00;SU1005;Own;Moscow
VLAD;ADELEVICH;NECHAEV;Male;04/21/1985;6 598 421 938;Not presented;Not presented;Delayed;19.01.2017;16:00;SU1005;Own;Moscow
OLESIA;EMILEVNA;LITVINOVA;Female;06.02.1979;8 108 759 285;Not presented;Not presented;Delayed;19.01.2017;16:00;SU1005;Own;Moscow
VADIM;STANISLAVOVICH;KHROMOV;Male;08/23/1975;1 214 660 284;HGMZDJ;8,98862E+15;Transit;19.01.2017;16:00;SU1005;Own;Moscow
STEPAN;ROBERTOVICH;BELIAEV;Male;07/22/1975;6 073 827 488;Not presented;Not presented;Transit;01.04.2017;13:20;SU1422;Own;Chelyabinsk
ALBINA;VIKTOROVNA;KONSTANTINOVA;Female;07.04.1997;916 040 520;Not presented;Not presented;Transit;01.04.2017;13:20;SU1422;Own;Chelyabinsk
GRIGORII;E.;STARIKOV;Male;07/19/1975;9 250 349 247;Not presented;3,91198E+15;Registered;19.06.2017;21:40;SU5652;Own;Irkutsk
TIMUR;A.;VYSOTSKII;Male;10/26/1981;1 632 608 745;OWSCUQ;6,28241E+15;Registered;12.03.2017;12:35;SU1371;Own;Moscow
MARGARITA;L.;ARTEMOVA;Female;12.03.1983;3 695 709 951;RJGXMK;9,68147E+15;Transit;12.03.2017;12:35;SU1371;Own;Moscow
MELANIIA;DEMIDOVNA;KALMYKOVA;Female;08.05.1993;8 162 557 052;ICMMEC;Not presented;Delayed;12.03.2017;12:35;SU1371;Own;Moscow
ANATOLII;V.;MIKHAILOV;Male;08/14/1988;6 947 608 201;PQIQOX;Not presented;Registered;12.03.2017;12:35;SU1371;Own;Moscow
MIROSLAV;S.;GORDEEV;Male;12/14/1981;21 972 440;CEMRAN;Not presented;Delayed;22.04.2017;20:55;SU1457;Own;Moscow
VADIM;M.;FROLOV;Male;06/30/1995;1 829 101 756;CIJWJF;Not presented;Registered;25.08.2017;8:20;SU1500;Own;Tyumen
GALINA;I.;TKACHEVA;Female;03/30/1979;8 927 161 769;Not presented;9,60308E+15;Delayed;28.02.2017;10:30;SU5684;Own;Petropavlovsk
VITALINA;V.;DIAKOVA;Female;02/16/1996;6 227 091 338;KMZWEH;Not presented;None;28.02.2017;10:30;SU5684;Own;Petropavlovsk
LIANA;MARSELEVNA;ZOLOTOVA;Female;08.10.1998;9 479 812 778;Not presented;7,22281E+15;Transit;28.02.2017;10:30;SU5684;Own;Petropavlovsk
MAIIA;NAZAROVNA;LUKINA;Female;04.04.1981;8 701 978 152;Not presented;2,62453E+15;Registered;28.02.2017;10:30;SU5684;Own;Petropavlovsk
LARISA;D.;TKACHEVA;Female;12.05.1974;7 590 733 819;BJMUJA;3,94405E+15;Registered;28.02.2017;10:30;SU5684;Own;Petropavlovsk
SOFIA;M.;KOLTSOVA;Female;12/17/1992;6 269 155 603;JNEXYD;5,50204E+15;Registered;27.08.2017;14:40;SU1126;Own;Sochi
ARTEMII;D.;MINAEV;Male;01/29/2000;6 953 034 553;Not presented;Not presented;Registered;03.01.2017;9:55;SU6183;Own;Rostov
TIMUR;SAVVOVICH;ZOTOV;Male;11.11.1994;8 686 461 512;Not presented;Not presented;Registered;23.03.2017;6:30;SU1420;Own;Chelyabinsk
ALISA;MAKSIMOVNA;FILIPPOVA;Female;11/16/1997;4 522 447 040;Not presented;5,36936E+15;Registered;23.03.2017;6:30;SU1420;Own;Chelyabinsk
GERMAN;EVGENEVICH;PANFILOV;Male;04.05.1990;9 920 784 227;Not presented;Not presented;Transit;23.07.2017;16:20;SU1140;Own;Sochi
ROMAN;M.;NOSKOV;Male;09.05.1978;663 585 072;Not presented;Not presented;Delayed;22.08.2017;16:40;SU1465;Own;Moscow
VITALINA;A.;NOSKOVA;Female;02/25/1998;1 338 486 574;Not presented;Not presented;Registered;23.03.2017;19:55;SU1007;Own;Moscow
MARGARITA;V.;SKVORTSOVA;Female;06.05.1987;8 784 002 436;Not presented;Not presented;Transit;23.03.2017;19:55;SU1007;Own;Moscow
IAROSLAV;L.;ISAEV;Male;07/19/1981;3 924 024 010;GVOVFY;2,38816E+14;Delayed;23.03.2017;19:55;SU1007;Own;Moscow
PAVEL;ANATOLEVICH;OLEINIKOV;Male;01/18/1995;4 003 979 272;HDAMEL;3,88741E+15;Registered;02.05.2017;9:25;SU1271;Own;Moscow
EGOR;V.;SHCHUKIN;Male;05/21/1978;6 464 699 484;Not presented;Not presented;None;12.06.2017;12:30;SU1231;Own;Moscow
ODISSEI;RUSTAMOVICH;FILIMONOV;Male;06/18/1974;4 186 555 456;LPBYVL;Not presented;None;12.06.2017;12:30;SU1231;Own;Moscow
EGOR;FEDOROVICH;ODINTSOV;Male;09/30/1976;4 157 822 432;MJTUER;Not presented;Registered;23.09.2017;8:55;SU1136;Own;Sochi
MAKSIM;IAROSLAVOVICH;STARIKOV;Male;04.09.1973;2 569 663 966;Not presented;1,15403E+15;Registered;16.01.2017;0:10;SU5619;Own;Vladivostok
STANISLAV;S.;ANDRIANOV;Male;10.04.1991;1 504 811 402;Not presented;1,13918E+15;Delayed;16.01.2017;0:10;SU5619;Own;Vladivostok
VLAD;R.;DENISOV;Male;09.01.1983;7 590 750 306;EKEVKE;4,77173E+15;Registered;16.01.2017;0:10;SU5619;Own;Vladivostok
EVGENIIA;EVGENEVNA;BESPALOVA;Female;07/20/1983;9 999 676 903;Not presented;Not presented;Registered;16.11.2017;6:05;SU1353;Own;Moscow
FILIPP;SAVELEVICH;TOLKACHEV;Male;01.05.1990;952 576 940;PDSRVF;1,36687E+15;Delayed;27.02.2017;6:35;SU1444;Own;Irkutsk
GRIGORII;A.;GULIAEV;Male;11/21/1981;4 105 448 000;TVQNBC;Not presented;Registered;21.05.2017;8:10;SU1438;Own;Ufa
MILENA;RAMILEVNA;DOROFEEVA;Female;08.11.1973;6 256 822 534;Not presented;5,27153E+15;Registered;15.03.2017;9:40;SU1520;Own;Novyj Urengoj
SVIATOGOR;ARSENEVICH;GERASIMOV;Male;02.02.1978;516 632 518;Not presented;Not presented;Transit;15.03.2017;9:40;SU1520;Own;Novyj Urengoj
IURII;I.;ULIANOV;Male;07.07.1978;7 156 185 818;JTMKYV;Not presented;Registered;16.04.2017;8:05;SU5621;Own;Khabarovsk
ZARINA;A.;RUSANOVA;Female;08.09.1990;9 977 641 965;OBRVRN;3,46943E+15;Transit;08.05.2017;14:20;SU1174;Own;Astrakhan
IULIANA;M.;MEDVEDEVA;Female;05/30/1978;4 092 875 280;Not presented;5,52055E+15;Registered;29.12.2017;18:50;SU1359;Own;Moscow
DARINA;V.;CHERNOVA;Female;06.09.1971;2 628 325 011;CDRMIA;Not presented;Delayed;19.02.2017;1:40;SU1108;Own;Krasnodar
VALERII;DANIILOVICH;GROMOV;Male;11.06.1997;93 509 855;CGJVLA;8,14465E+14;Transit;19.02.2017;1:40;SU1108;Own;Krasnodar
LEONID;V.;SMIRNOV;Male;10.06.1993;5 484 564 636;CCONEV;3,6607E+15;Delayed;19.02.2017;1:40;SU1108;Own;Krasnodar
VIACHESLAV;EDUARDOVICH;BOLDYREV;Male;07/31/1987;6 294 799 363;ZOMJIW;5,29759E+15;None;19.02.2017;1:40;SU1108;Own;Krasnodar
LIUBOV;FILIPPOVNA;VYSOTSKAIA;Female;03/15/1995;3 347 193 394;PCHNTL;8,62041E+15;Transit;19.02.2017;1:40;SU1108;Own;Krasnodar
PETR;ANDREEVICH;MASLENNIKOV;Male;10.08.1992;781 459 267;ETSBMY;Not presented;None;19.02.2017;1:40;SU1108;Own;Krasnodar
ZAKHAR;S.;KOSTIN;Male;01.03.1979;3 396 598 293;Not presented;5,81014E+15;Delayed;19.02.2017;1:40;SU1108;Own;Krasnodar
TIMUR;RUSLANOVICH;SHCHERBAKOV;Male;01/31/1983;943 738 174;Not presented;8,39877E+15;None;15.03.2017;19:25;SU1769;Own;Moscow
LIUDMILA;GLEBOVNA;TKACHEVA;Female;06.02.1979;5 091 889 855;XRLXYD;7,6832E+15;None;15.03.2017;19:25;SU1769;Own;Moscow
ZLATA;EMILEVNA;KHOKHLOVA;Female;04/20/1998;831 017 891;Not presented;Not presented;Delayed;01.09.2017;22:10;SU1180;Own;Volgograd
GALINA;ADELEVNA;POKROVSKIIA;Female;12.06.1989;1 327 225 724;Not presented;1,40702E+14;Delayed;10.11.2017;13:55;SU1605;Own;Moscow
RADMIR;G.;SINITSYN;Male;06.02.1974;5 748 139 194;Not presented;8,04416E+15;Registered;03.06.2017;13:05;SU4600;Operated;Khabarovsk
ZAKHAR;D.;AGAPOV;Male;05/14/1991;4 998 717 786;Not presented;9,87124E+15;Delayed;02.02.2017;7:50;SU1210;Own;Samara
MARAT;NIKITICH;KNIAZEV;Male;03.02.1998;6 699 586 676;Not presented;4,78094E+15;None;02.02.2017;7:50;SU1210;Own;Samara
ROBERT;E.;POLIKARPOV;Male;01/27/1996;7 522 409 267;Not presented;Not presented;None;02.02.2017;7:50;SU1210;Own;Samara
ARTEM;D.;SAKHAROV;Male;08/30/1973;7 450 708 461;Not presented;Not presented;Registered;29.01.2017;23:10;SU5641;Own;Khabarovsk
ANTONINA;BOGDANOVNA;LARINA;Female;10.03.1984;2 905 529 582;Not presented;Not presented;Registered;29.01.2017;23:10;SU5641;Own;Khabarovsk
DAVID;D.;DUBININ;Male;02/25/1973;8 913 303 178;Not presented;2,16383E+15;Delayed;03.04.2017;12:00;SU1402;Own;Yekaterinburg
IAROMIR;V.;VORONIN;Male;01.07.1980;5 763 942 724;Not presented;Not presented;Transit;03.04.2017;12:00;SU1402;Own;Yekaterinburg
MILANA;ANTONOVNA;KUPRIIANOVA;Female;09.04.1981;3 331 424 233;Not presented;Not presented;Transit;28.05.2017;22:15;SU1484;Own;Krasnoyarsk
RUSLAN;LVOVICH;BULGAKOV;Male;06/24/1985;7 143 699 728;UIWFBT;4,49011E+15;Delayed;21.11.2017;13:05;SU4600;Operated;Khabarovsk
ANNA;V.;SHCHERBAKOVA;Female;05/22/1985;5 791 942 011;Not presented;7,94697E+15;Transit;13.02.2017;20:35;SU1363;Own;Moscow
IAN;V.;SIMONOV;Male;12.08.1988;8 551 275 633;Not presented;8,77961E+15;Delayed;13.02.2017;20:35;SU1363;Own;Moscow
ELENA;ALBERTOVNA;SINITSYNA;Female;03.06.1996;6 890 502 386;Not presented;2,97451E+15;Delayed;19.03.2017;18:20;SU1183;Own;Moscow
DANIIL;I.;KOZLOVSKII;Male;09/16/1992;9 953 808 246;UGKLWZ;Not presented;None;12.12.2017;12:20;SU1053;Own;Moscow
MARAT;P.;UTKIN;Male;06/29/1982;9 023 036 496;Not presented;Not presented;None;12.03.2017;8:00;SU5603;Own;Vladivostok
ALBERT;RUSLANOVICH;FETISOV;Male;05.10.1996;8 288 277 972;EJIWXZ;Not presented;None;12.03.2017;8:00;SU5603;Own;Vladivostok
VARVARA;ARTEMEVNA;KASIANOVA;Female;02/28/1999;9 805 772 881;Not presented;9,6304E+15;Registered;12.03.2017;8:00;SU5603;Own;Vladivostok
ALIIA;ZAKHAROVNA;KUZINA;Female;03.01.1984;3 106 441 355;Not presented;Not presented;Transit;12.03.2017;8:00;SU5603;Own;Vladivostok
MIKHAIL;DAVIDOVICH;VAVILOV;Male;11/23/1999;5 494 176 301;Not presented;Not presented;Transit;12.03.2017;8:00;SU5603;Own;Vladivostok
MATVEI;S.;CHISTIAKOV;Male;07/18/1984;782 006 503;NEBXOD;Not presented;Delayed;06.06.2017;6:55;SU1200;Own;Perm
KIRA;GLEBOVNA;ZORINA;Female;08/30/1978;5 450 786 338;Not presented;Not presented;Delayed;29.08.2017;21:45;SU1250;Own;Nizhnekamsk
RINAT;T.;ZOLOTAREV;Male;11/26/2000;1 444 342 448;Not presented;2,39394E+15;None;13.05.2017;10:55;SU4131;Operated;Vladivostok
OLEG;RINATOVICH;BOLDYREV;Male;11.11.1978;3 282 235 989;Not presented;Not presented;Delayed;13.05.2017;10:55;SU4131;Operated;Vladivostok
LEV;I.;FILIMONOV;Male;04/26/1995;5 908 625 302;Not presented;Not presented;Delayed;15.06.2017;12:10;SU4606;Operated;Khabarovsk
VIACHESLAV;A.;KOLTSOV;Male;03.01.1970;3 633 441 563;Not presented;Not presented;None;22.06.2017;17:40;SU1354;Own;Voronezh
ALLA;RADMIROVNA;TIKHOMIROVA;Female;07/19/1974;9 143 244 155;RXZIQM;8,78821E+15;Delayed;22.06.2017;17:40;SU1354;Own;Voronezh
SNEZHANA;S.;KHARITONOVA;Female;01.12.1995;3 041 626 350;XVCJOO;Not presented;Registered;29.04.2017;6:05;SU1217;Own;Moscow
KIRILL;NIKITICH;SOMOV;Male;05/18/1989;2 767 163 038;JXULOQ;Not presented;Delayed;08.01.2017;11:10;SU1255;Own;Nizhnekamsk
MIROSLAV;S.;EVSEEV;Male;06/26/1975;6 275 864 211;Not presented;Not presented;Registered;08.01.2017;11:10;SU1255;Own;Nizhnekamsk
VASILINA;D.;RUMIANTSEVA;Female;04.12.1986;1 536 844 266;LWAXVB;Not presented;None;08.01.2017;11:10;SU1255;Own;Nizhnekamsk
KARINA;RINATOVNA;MESHCHERIAKOVA;Female;06/28/1999;6 616 708 001;KIRZQD;3,30733E+15;Registered;08.01.2017;11:10;SU1255;Own;Nizhnekamsk
BORIS;D.;MERKULOV;Male;09.11.1977;7 713 139 648;BRBYXS;7,73272E+15;None;08.01.2017;11:10;SU1255;Own;Nizhnekamsk
ELISEI;DMITRIEVICH;IGNATEV;Male;10.12.1970;2 904 439 527;Not presented;Not presented;Transit;08.01.2017;11:10;SU1255;Own;Nizhnekamsk
ALLA;ANTONOVNA;CHERNYSHEVA;Female;11/14/1992;9 796 947 708;EYFVCZ;7,41996E+15;None;08.01.2017;11:10;SU1255;Own;Nizhnekamsk
MIROSLAV;STEPANOVICH;GORDEEV;Male;12/14/1981;21 972 440;YQWBGV;8,27772E+15;Transit;05.03.2017;18:45;SU1331;Own;Moscow
VASILII;F.;GLUKHOV;Male;02/23/1975;2 093 360 917;Not presented;4,07711E+15;None;05.03.2017;18:45;SU1331;Own;Moscow
MARSEL;A.;SUBBOTIN;Male;11/25/1980;3 600 691 465;EXDNWJ;9,82981E+15;None;05.03.2017;18:45;SU1331;Own;Moscow
IANA;A.;LUKIANOVA;Female;12/17/1982;5 985 882 690;KYUEXM;Not presented;Registered;05.03.2017;18:45;SU1331;Own;Moscow
VASILISA;M.;IASHINA;Female;03.12.1980;8 095 172 812;KZIYIQ;Not presented;Transit;05.03.2017;18:45;SU1331;Own;Moscow
IAROSLAV;EVGENEVICH;KAZAKOV;Male;11/14/1972;1 419 390 693;KFYWHC;7,69746E+15;None;07.01.2017;12:35;SU1759;Own;Moscow
IULIIA;D.;ELIZAROVA;Female;01.03.1992;3 221 237 632;MRDIKP;Not presented;Transit;07.01.2017;12:35;SU1759;Own;Moscow
KAMILLA;ROMANOVNA;SAVELEVA;Female;03/24/1994;9 577 220 247;Not presented;2,19004E+15;Registered;24.01.2017;0:25;SU1112;Own;Krasnodar
KONSTANTIN;NAZAROVICH;MININ;Male;12/25/1997;1 715 205 242;Not presented;5,52179E+15;Transit;24.01.2017;0:25;SU1112;Own;Krasnodar
RUSLAN;MAKAREVICH;FADEEV;Male;02.09.1972;9 283 649 190;DQANUE;9,52148E+15;Registered;24.01.2017;0:25;SU1112;Own;Krasnodar
EKATERINA;ILDAROVNA;GORBUNOVA;Female;03/29/1978;5 993 861 377;Not presented;Not presented;Transit;08.03.2017;6:20;SU1129;Own;Moscow
ALISA;PAVLOVNA;KHOKHLOVA;Female;11.12.1990;8 353 969 642;Not presented;Not presented;Registered;08.03.2017;6:20;SU1129;Own;Moscow
MARSEL;ALEKSEEVICH;OVCHINNIKOV;Male;10/22/1998;9 726 889 807;IBRYBR;Not presented;None;08.03.2017;6:20;SU1129;Own;Moscow
DANIIL;BOGDANOVICH;UTKIN;Male;09.06.1983;3 812 257 885;LWDLUF;Not presented;Transit;25.04.2017;19:25;SU6285;Own;Petropavlovsk
DANIEL;R.;MASLOV;Male;11.10.1980;9 816 026 611;Not presented;7,29338E+15;Delayed;25.04.2017;19:25;SU6285;Own;Petropavlovsk
DAMIR;RUSTAMOVICH;CHERNYSHEV;Male;04/22/1999;1 212 212 617;Not presented;Not presented;Transit;29.07.2017;6:20;SU6179;Own;Sochi
IAROSLAV;DAMIROVICH;KOSAREV;Male;03/22/1994;8 561 791 558;WOYHHL;1,82259E+15;Registered;05.11.2017;9:55;SU1479;Own;Moscow
VALERIIA;AMIROVNA;MOSKVINA;Female;03/30/1983;1 682 317 019;Not presented;Not presented;Delayed;06.05.2017;6:00;SU1246;Own;Orenburg
SNEZHANA;ROBERTOVNA;CHERNOVA;Female;10/30/1985;2 242 521 085;QDPJPD;1,46399E+15;Registered;09.06.2017;5:55;SU1602;Own;Samara
NADEZHDA;A.;KRYLOVA;Female;04.02.1970;5 577 290 437;MWAMOT;5,62531E+15;None;25.06.2017;12:45;SU1123;Own;Moscow
NINA;AMIROVNA;FADEEVA;Female;08/22/1993;4 438 481 602;RAQXDU;Not presented;Registered;25.06.2017;12:45;SU1123;Own;Moscow
VASILISA;VADIMOVNA;GOLOVINA;Female;09/13/1975;2 634 162 320;NQGJNV;Not presented;Transit;01.01.2017;18:20;SU1183;Own;Moscow
BOGDAN;DMITRIEVICH;KOZLOV;Male;03.03.1997;6 260 388 868;Not presented;9,38657E+15;Transit;01.01.2017;18:20;SU1183;Own;Moscow
OKSANA;T.;EMELIANOVA;Female;10.08.1973;6 375 113 906;Not presented;Not presented;Transit;01.01.2017;18:20;SU1183;Own;Moscow
VALERII;A.;SOKOLOV;Male;03.05.1975;2 583 307 059;Not presented;4,36645E+15;None;01.01.2017;18:20;SU1183;Own;Moscow
VLADISLAV;A.;FILIPPOV;Male;07/21/1995;8 289 546 134;Not presented;Not presented;Transit;01.01.2017;18:20;SU1183;Own;Moscow
EMIL;S.;FADEEV;Male;01.07.1970;3 157 222 527;USDBAD;9,862E+15;Delayed;01.01.2017;18:20;SU1183;Own;Moscow
STEPAN;V.;ZHILIN;Male;11.11.1987;1 295 393 572;CCCMOA;Not presented;None;01.01.2017;18:20;SU1183;Own;Moscow
NATASHA;E.;KONONOVA;Female;01/19/1973;3 414 506 862;CFTRYW;Not presented;Registered;01.01.2017;18:20;SU1183;Own;Moscow
ELVIRA;BOGDANOVNA;KNIAZEVA;Female;02/18/1993;2 382 273 199;Not presented;8,98159E+15;Transit;01.01.2017;18:20;SU1183;Own;Moscow
NINA;V.;KORNEEVA;Female;06/22/1983;5 949 076 839;Not presented;1,22487E+15;None;01.01.2017;18:20;SU1183;Own;Moscow
ANDREI;M.;FEDOSOV;Male;11.07.1970;5 558 756 335;GKCFBL;6,45213E+15;Registered;01.01.2017;18:20;SU1183;Own;Moscow
OLESIA;VLADEVNA;ANTIPOVA;Female;03.07.1989;4 721 619 484;GIVUSR;2,41955E+15;Delayed;01.01.2017;18:20;SU1183;Own;Moscow
ELINA;A.;ALEKSEEVA;Female;09/18/1989;504 884 639;Not presented;6,08782E+15;Delayed;01.01.2017;18:20;SU1183;Own;Moscow
AMINA;I.;LOPATINA;Female;03/14/1977;6 852 466 079;DIKUSR;Not presented;Registered;01.01.2017;18:20;SU1183;Own;Moscow
TAISIIA;S.;IGNATOVA;Female;12.10.1987;7 742 922 196;LMGCDW;8,17251E+15;Registered;01.01.2017;18:20;SU1183;Own;Moscow
ANDREI;FEDOROVICH;USHAKOV;Male;04.07.1988;5 963 865 888;Not presented;Not presented;Registered;01.01.2017;18:20;SU1183;Own;Moscow
ARINA;I.;GORIACHEVA;Female;06.04.1987;4 143 421 405;DIPZQP;Not presented;None;01.01.2017;18:20;SU1183;Own;Moscow
VITALII;N.;STEPANOV;Male;03.12.1991;1 530 596 618;WZNCYP;8,82446E+15;Transit;13.03.2017;6:25;SU1509;Own;Moscow
TIMUR;R.;BLINOV;Male;08.04.1990;681 819 412;Not presented;7,30044E+15;Delayed;26.01.2017;10:25;SU5610;Own;Yuzhno
LEV;VIKTOROVICH;MARKELOV;Male;06/21/1992;6 263 928 903;LSZOHD;Not presented;Delayed;26.01.2017;10:25;SU5610;Own;Yuzhno
MIKHAIL;ROBERTOVICH;MIRONOV;Male;12.04.1977;407 363 975;LQGYSJ;Not presented;Delayed;26.01.2017;10:25;SU5610;Own;Yuzhno
ANATOLII;S.;SELEZNEV;Male;10/19/1973;2 729 522 520;Not presented;Not presented;Transit;26.01.2017;10:25;SU5610;Own;Yuzhno
REGINA;ALEKSEEVNA;SMIRNOVA;Female;11.04.1982;6 989 073 877;Not presented;Not presented;Registered;26.01.2017;10:25;SU5610;Own;Yuzhno
ALISA;B.;ZINOVEVA;Female;02/23/1991;1 893 379 512;VMZQHT;5,47356E+15;None;26.01.2017;10:25;SU5610;Own;Yuzhno
ARSENII;ROSTISLAVOVICH;TOLKACHEV;Male;05/14/1997;852 409 523;Not presented;3,68391E+15;Delayed;26.01.2017;10:25;SU5610;Own;Yuzhno
LILIIA;K.;SEROVA;Female;09.02.1971;3 490 658 271;Not presented;7,32139E+15;Registered;26.09.2017;18:45;SU1331;Own;Moscow
TAMARA;A.;SOFRONOVA;Female;11/26/1996;4 561 994 130;EATLNS;Not presented;Registered;04.03.2017;10:50;SU1603;Own;Moscow
NATASHA;A.;BONDAREVA;Female;02.12.1974;6 726 997 714;Not presented;Not presented;Transit;04.03.2017;10:50;SU1603;Own;Moscow
DANIIL;VALEREVICH;IGNATOV;Male;09/22/1989;8 162 591 774;Not presented;2,05622E+15;Transit;22.03.2017;18:45;SU1331;Own;Moscow
VASILII;I.;PAVLOV;Male;03/18/1970;4 097 104 541;AMDZMC;2,38052E+15;Registered;02.02.2017;0:15;SU1482;Own;Krasnoyarsk
ANATOLII;I.;ILIN;Male;07.04.1999;4 575 510 283;Not presented;5,48665E+15;Transit;02.02.2017;0:15;SU1482;Own;Krasnoyarsk
ZARINA;ARTUROVNA;FOMICHEVA;Female;06/18/1978;2 529 134 442;Not presented;Not presented;Transit;02.02.2017;0:15;SU1482;Own;Krasnoyarsk
VADIM;FEDOROVICH;SAVELEV;Male;03/27/1991;3 581 431 399;Not presented;2,95817E+15;Registered;02.02.2017;0:15;SU1482;Own;Krasnoyarsk
VITALII;RODIONOVICH;VASILEV;Male;11/30/1990;5 412 096 545;FVUUTS;3,76895E+15;Delayed;02.02.2017;0:15;SU1482;Own;Krasnoyarsk
EKATERINA;ADELEVNA;RUMIANTSEVA;Female;06/23/1985;3 301 585 863;EVOVMP;Not presented;Delayed;15.07.2017;9:15;SU1604;Own;Samara
EMIL;R.;ERSHOV;Male;05/19/1982;2 723 331 385;HBCTUB;3,23387E+14;Registered;29.09.2017;13:50;SU4606;Operated;Okha
LEONID;NIKITICH;RUDNEV;Male;07.05.1989;6 207 659 175;Not presented;Not presented;Registered;09.07.2017;6:00;SU1173;Own;Moscow
RADMIR;R.;SHAPOSHNIKOV;Male;11.01.1971;8 213 731 624;Not presented;7,2141E+15;None;15.01.2017;13:20;SU1104;Own;Krasnodar
OKSANA;ODISSEEVNA;LOBANOVA;Female;04/14/1997;4 730 114 310;Not presented;Not presented;Registered;15.01.2017;13:20;SU1104;Own;Krasnodar
NAZAR;O.;PETROVSKII;Male;05/21/1986;1 375 023 901;Not presented;2,71944E+15;Transit;15.01.2017;13:20;SU1104;Own;Krasnodar
